goals-a,shots-a,shots conceded-a,goals conceded-a,bpm-a,avg boost amount-a,amount collected-a,amount collected big pads-a,amount collected small pads-a,count collected big pads-a,count collected small pads-a,amount stolen-a,amount stolen big pads-a,amount stolen small pads-a,count stolen big pads-a,count stolen small pads-a,amount used while supersonic-a,amount overfill total-a,amount overfill stolen-a,avg speed-a,total distance-a,percentage slow speed-a,percentage boost speed-a,percentage supersonic speed-a,percentage on ground-a,percentage low in air-a,percentage high in air-a,count powerslide-a,avg distance to ball-a,avg distance to ball has possession-a,avg distance to ball no possession-a,percentage behind ball-a,percentage in front of ball-a,percentage defensive half-a,percentage offensive half-a,percentage defensive third-a,percentage neutral third-a,percentage offensive third-a,demos inflicted-a,demos taken-a,bpm-b,avg boost amount-b,amount collected-b,amount collected big pads-b,amount collected small pads-b,count collected big pads-b,count collected small pads-b,amount stolen-b,amount stolen big pads-b,amount stolen small pads-b,count stolen big pads-b,count stolen small pads-b,amount used while supersonic-b,amount overfill total-b,amount overfill stolen-b,avg speed-b,total distance-b,percentage slow speed-b,percentage boost speed-b,percentage supersonic speed-b,percentage on ground-b,percentage low in air-b,percentage high in air-b,count powerslide-b,avg distance to ball-b,avg distance to ball has possession-b,avg distance to ball no possession-b,percentage behind ball-b,percentage in front of ball-b,percentage defensive half-b,percentage offensive half-b,percentage defensive third-b,percentage neutral third-b,percentage offensive third-b,demos inflicted-b,demos taken-b
0.0,0.0,3.0,3.0,384.0,48.745000000000005,678.5,451.0,227.5,6.0,21.5,99.0,30.5,68.5,1.0,6.5,30.5,89.0,29.5,1523.5,141201.5,48.27,44.31,11.81,52.32,49.33,3.98,10.5,2615.0,2127.0,2936.5,62.77,44.25,74.28,36.49,53.63,34.35,26.02,0.0,1.0,371.0,53.715,739.5,568.5,171.0,7.5,16.0,97.0,34.0,63.0,0.5,5.5,73.0,186.5,18.0,1587.5,153124.5,46.48,42.98,18.68,58.7,36.32,5.62,7.5,2797.5,2898.0,2662.5,89.03,23.84,69.96,38.2,49.86,35.53,23.16,1.0,0.0
4.0,6.0,1.0,0.0,438.5,50.85,1449.5,1162.5,287.0,14.0,26.0,334.0,233.5,100.5,2.5,9.5,308.5,242.0,23.5,1542.5,289756.0,52.44,42.62,19.49,64.49,45.04,6.45,21.5,2571.0,2431.0,2604.5,82.38,18.98,63.51,41.66,45.14,34.81,25.73,0.5,0.0,431.5,47.87,1427.5,1125.0,302.5,12.0,27.0,394.0,300.0,94.0,3.0,8.0,116.5,85.5,0.0,1495.0,278666.0,56.08,41.0,17.19,53.39,39.84,8.99,38.5,2205.5,1897.5,2515.5,68.7,34.59,71.96,34.39,52.53,31.3,22.32,0.0,0.5
2.0,7.0,8.0,5.0,391.0,48.3,2017.0,1541.0,476.0,17.5,42.5,336.5,227.0,109.5,2.5,10.0,463.0,148.5,26.0,1606.5,458780.5,45.03,40.86,19.28,61.32,37.77,5.46,24.0,2367.5,2254.5,2468.5,72.72,30.43,67.35,33.21,49.17,36.18,20.14,2.0,0.0,438.0,51.41,2155.0,1806.5,348.5,21.0,33.5,423.5,358.0,65.5,4.5,6.0,241.0,298.0,91.0,1584.5,442331.0,42.95,45.17,13.87,58.47,41.56,7.13,29.0,2507.0,2351.5,2631.5,78.85,24.48,66.75,34.67,47.76,35.22,19.9,0.0,2.0
0.0,8.0,13.0,4.0,446.5,53.605,2518.5,2050.5,468.0,25.5,42.5,467.5,338.0,129.5,4.5,11.5,381.0,396.0,42.5,1497.5,482946.0,50.32,40.82,20.09,69.08,44.59,2.56,58.5,2581.0,2368.0,2751.5,74.13,34.53,67.64,36.0,52.57,27.49,24.0,1.0,0.5,385.5,47.53,2125.5,1382.5,743.0,16.5,60.5,390.5,136.0,254.5,2.0,18.0,253.0,274.0,66.0,1516.5,485696.0,49.65,38.82,20.15,57.89,43.94,4.67,57.5,2313.0,2184.0,2465.0,78.13,23.35,62.26,39.85,46.67,35.0,22.02,0.5,1.0
6.0,12.0,7.0,3.0,353.5,52.3,2274.0,1795.0,479.0,22.0,43.0,608.5,477.5,131.0,5.5,12.0,292.0,236.0,8.0,1524.5,532211.0,57.86,43.2,17.99,65.37,43.16,3.84,47.5,2690.0,2540.5,2819.0,78.2,22.44,65.98,38.32,47.98,35.15,25.05,0.5,1.0,424.5,47.685,2652.5,2113.5,539.0,25.5,46.5,486.5,337.0,149.5,4.0,13.0,254.0,400.5,62.0,1547.0,537356.5,49.38,42.57,15.02,57.08,40.71,6.58,40.5,2533.5,2296.5,2730.5,69.51,33.73,65.07,35.13,50.31,35.98,22.88,1.0,0.5
4.0,11.0,12.0,6.0,358.5,45.675,2463.0,1791.0,672.0,21.5,61.5,469.5,255.5,214.0,3.0,20.0,287.5,323.0,54.0,1549.5,556849.5,51.57,43.42,16.99,61.73,43.97,5.39,53.5,2531.5,2382.5,2682.5,75.44,27.91,61.88,38.41,44.99,34.76,23.5,1.0,0.5,432.5,50.31,2797.0,2152.0,645.0,26.0,57.5,451.0,233.5,217.5,2.5,18.5,389.0,464.5,19.0,1520.0,542520.5,55.59,37.07,20.65,58.36,41.82,3.65,58.5,2471.0,2409.0,2528.0,77.51,29.43,75.27,38.51,54.65,31.75,23.58,0.5,1.0
6.0,11.0,10.0,3.0,444.5,46.835,2470.0,1963.0,507.0,22.5,44.5,343.0,210.0,133.0,2.5,11.0,335.0,172.0,0.0,1588.5,490766.5,44.74,39.55,17.03,53.22,47.36,9.38,45.0,2579.5,2362.5,2765.0,76.96,26.03,69.06,33.36,51.28,34.4,21.74,1.5,0.5,395.5,47.465,2234.0,1661.0,573.0,21.0,51.0,400.0,235.5,164.5,2.5,14.0,388.0,425.0,0.0,1605.5,492210.5,41.91,45.82,18.02,62.82,39.48,3.98,57.5,2579.5,2290.0,2811.0,75.13,29.39,66.36,38.15,47.22,35.55,22.34,0.5,1.5
1.0,2.0,12.0,3.0,444.5,51.545,2660.5,1986.0,674.5,24.0,57.5,840.0,574.5,265.5,7.0,20.0,360.5,404.0,103.5,1572.5,523090.0,46.32,40.76,21.14,63.75,46.6,4.04,57.5,2379.0,2299.0,2491.0,68.43,35.51,65.42,39.65,45.46,37.5,25.36,1.5,0.0,352.0,48.31,2046.0,1513.5,532.5,18.5,47.5,475.5,284.5,191.0,4.0,17.0,124.5,332.0,110.0,1468.5,481956.0,50.4,42.12,9.09,60.09,45.79,4.26,26.5,2640.0,2494.0,2801.0,75.42,24.7,61.76,39.22,44.12,34.92,24.16,0.0,1.5
1.0,5.0,7.0,4.0,378.0,53.56,1659.0,1229.0,430.0,15.5,38.5,573.5,392.5,181.0,5.0,16.0,156.0,301.5,107.5,1522.5,376240.0,51.28,40.96,14.21,58.98,43.6,5.45,54.0,2533.0,2200.0,2720.0,73.23,26.86,52.01,54.49,34.89,33.02,36.85,1.0,0.0,422.0,51.24,1838.0,1451.0,387.0,18.5,34.5,234.5,106.0,128.5,1.5,11.5,194.5,408.0,43.5,1441.5,350208.0,52.32,34.3,15.48,59.15,41.84,9.38,37.0,2318.5,2171.5,2456.5,73.09,29.56,76.92,28.03,60.74,26.73,18.33,0.0,1.0
7.0,17.0,7.0,2.0,354.0,56.255,2256.5,1689.5,567.0,23.5,51.0,459.5,288.5,171.0,5.5,14.5,315.0,585.0,182.0,1522.5,538876.5,55.22,40.95,16.92,60.12,43.71,4.41,58.5,2485.0,2378.0,2673.5,80.13,23.29,60.46,41.94,42.12,35.06,28.44,0.5,0.5,420.0,43.99,2562.0,1874.5,687.5,21.0,60.0,607.0,437.5,169.5,4.5,14.5,581.0,234.5,12.0,1513.0,503524.0,59.6,38.49,17.19,63.81,38.9,4.36,57.0,2543.5,2135.5,2777.5,67.79,33.1,73.66,30.09,63.0,28.23,17.73,0.5,0.5
3.0,13.0,13.0,4.0,469.5,52.985,3118.5,2527.5,591.0,30.5,52.0,644.0,495.5,148.5,5.5,13.5,627.0,437.5,26.5,1612.0,573617.0,39.26,45.22,18.89,59.77,44.06,5.63,52.5,2512.0,2329.0,2787.0,76.23,24.58,62.45,40.64,48.14,32.52,23.77,0.5,1.5,401.0,45.88,2613.5,2046.5,567.0,24.0,53.0,354.5,219.0,135.5,2.5,14.5,309.0,360.5,30.0,1508.5,547500.0,48.1,39.31,14.0,57.36,40.31,5.85,55.5,2649.0,2388.5,2752.0,82.81,28.46,72.54,33.23,61.7,26.77,20.27,1.5,0.5
3.0,13.0,8.0,4.0,418.0,55.275000000000006,2602.0,2077.5,524.5,27.0,48.0,751.0,552.5,198.5,6.5,18.5,317.0,490.0,64.0,1585.0,531614.5,48.27,44.3,16.43,61.41,41.02,5.35,33.0,2588.0,2421.5,2758.5,74.12,26.31,59.81,41.27,44.56,31.01,25.98,1.0,1.5,332.5,48.715,2082.0,1694.5,387.5,19.5,36.0,281.0,193.5,87.5,2.0,7.5,215.0,276.5,7.5,1451.5,488251.0,55.64,41.35,9.24,63.39,35.11,4.71,45.0,2822.0,2593.0,3029.5,76.53,29.81,71.43,36.57,52.52,32.63,19.02,1.5,1.0
3.0,8.0,5.0,4.0,385.5,56.795,2430.5,1809.5,621.0,23.0,54.5,425.5,247.0,178.5,3.0,17.5,277.5,437.0,0.0,1580.0,528517.0,43.87,40.14,17.29,56.35,42.04,4.63,54.0,2647.5,2659.0,2575.0,73.27,29.31,71.47,31.7,53.37,35.42,17.74,0.0,0.0,388.5,48.72,2363.0,1879.5,483.5,23.0,43.0,533.0,355.5,177.5,4.5,15.5,304.5,345.0,96.5,1478.5,499668.5,59.7,40.11,15.32,63.04,33.57,5.79,46.0,2663.5,2507.5,2818.5,79.36,27.59,64.51,39.77,45.83,35.69,21.51,0.0,0.0
1.0,3.0,5.0,3.0,384.0,56.705,2291.5,1648.5,643.0,22.5,55.0,345.0,179.0,166.0,2.0,12.5,417.0,484.0,23.5,1550.5,493860.0,47.43,40.62,17.19,57.52,39.82,5.2,49.0,2576.5,2206.0,2890.5,74.46,30.64,74.68,27.87,59.6,27.18,17.38,0.5,1.5,405.0,50.74,2245.0,1709.5,535.5,21.0,46.0,514.5,253.5,261.0,3.0,21.0,228.5,355.0,45.5,1541.5,495655.0,48.79,41.11,20.07,52.82,43.49,6.08,40.0,2234.5,2077.5,2415.5,79.75,29.42,51.32,51.88,34.66,36.46,31.4,1.5,0.5
2.0,2.0,3.0,2.0,349.5,53.790000000000006,765.5,612.0,153.5,8.5,14.5,129.0,79.0,50.0,1.0,5.5,98.0,244.0,24.5,1325.5,153755.5,60.89,32.96,15.55,64.87,42.77,2.97,19.0,2797.5,2660.5,3070.0,90.25,45.94,82.79,33.83,76.37,34.6,18.38,0.0,0.5,377.0,47.895,855.5,661.5,194.0,7.0,18.5,146.5,100.0,46.5,1.0,5.5,98.0,55.0,13.5,1548.0,182991.5,51.0,41.27,20.42,62.21,39.16,2.61,12.5,2500.5,2343.0,2656.5,82.79,19.33,62.12,38.97,46.33,33.49,25.52,0.5,0.0
3.0,5.0,13.0,4.0,419.5,52.205,2635.5,1986.0,649.5,23.0,58.5,480.5,286.5,194.0,3.5,17.5,427.5,272.0,62.0,1635.0,550026.0,44.14,41.37,20.64,55.35,41.77,5.96,54.0,2563.0,2429.5,2682.5,77.51,27.83,74.45,28.68,54.91,31.8,14.93,0.5,1.0,445.5,47.245,2553.0,1933.0,620.0,23.5,53.0,642.5,383.0,259.5,4.5,20.0,384.5,426.0,66.5,1618.5,545647.0,41.79,45.05,20.35,59.47,37.44,8.23,84.5,2524.0,2378.0,2684.5,74.79,26.09,61.42,39.14,43.01,35.92,24.16,1.0,0.5
0.0,0.0,13.0,3.0,438.0,52.1,2455.0,1906.0,549.0,24.0,46.0,489.5,357.5,132.0,4.5,12.0,434.0,418.5,66.0,1553.5,496128.0,42.45,41.19,22.35,51.75,45.79,6.13,36.0,2349.5,2132.5,2541.5,71.93,29.86,75.15,31.86,56.1,29.79,17.64,0.5,0.5,397.5,54.965,2238.0,1641.5,596.5,20.0,54.5,701.0,476.0,225.0,5.5,20.5,172.5,380.0,81.0,1596.0,510134.0,43.66,58.15,14.05,57.26,39.49,7.5,50.0,2596.0,2294.5,2936.5,77.34,26.44,51.14,50.96,34.3,35.67,33.74,0.5,0.5
3.0,14.0,11.0,3.0,396.5,56.185,3990.5,2890.5,1100.0,37.0,93.0,1092.0,727.5,364.5,8.5,33.0,637.5,761.0,106.5,1563.0,889905.5,46.65,40.62,18.8,58.14,38.49,5.83,72.5,2412.0,2232.0,2633.0,79.4,25.27,59.49,42.83,41.69,34.45,27.35,2.0,1.0,391.5,55.405,3899.0,2986.0,913.0,38.5,80.0,616.5,394.5,222.0,5.5,18.0,563.0,875.0,161.0,1502.0,851867.5,53.0,38.15,16.59,63.34,40.1,5.12,79.5,1997.5,1829.5,2145.5,73.64,36.58,73.72,33.79,57.41,29.66,21.63,1.0,2.0
4.0,9.0,6.0,3.0,425.0,48.665,2603.0,2029.0,574.0,23.0,51.5,466.0,323.5,142.5,3.5,12.5,412.0,225.0,26.0,1515.0,510749.5,50.07,37.41,16.53,57.78,43.36,4.06,51.5,2564.0,2418.0,2732.5,73.27,27.17,64.62,40.88,44.73,35.33,23.82,1.0,1.5,355.5,44.6,2050.5,1406.5,644.0,16.0,57.5,451.0,255.5,195.5,3.0,17.5,273.0,207.0,51.5,1451.0,489881.0,51.94,39.67,14.83,54.56,41.07,5.07,32.5,2373.5,2322.5,2439.0,78.62,24.94,68.13,34.19,51.19,29.86,20.15,1.5,1.0
8.0,14.0,5.0,3.0,444.0,51.325,2795.5,2270.5,525.0,26.5,45.5,642.5,432.5,210.0,5.0,17.0,499.5,301.5,32.5,1551.0,555437.0,49.21,38.31,17.8,60.77,42.0,6.32,85.0,2517.0,2364.5,2764.0,77.74,22.79,59.74,44.31,41.13,33.73,30.23,2.5,1.0,348.5,50.245000000000005,2295.0,1677.5,617.5,21.5,50.5,441.0,314.5,126.5,3.5,11.0,237.5,488.0,36.5,1387.5,464261.5,62.49,31.32,16.35,55.38,44.91,3.15,53.0,2590.5,2257.0,2792.5,74.29,31.44,77.14,26.7,62.35,26.5,14.4,1.0,2.5
5.0,10.0,10.0,4.0,430.0,52.395,2773.0,2141.0,632.0,27.5,57.0,582.0,394.5,187.5,4.5,17.0,281.0,574.5,58.5,1620.0,567962.5,46.81,43.48,19.31,59.93,46.6,5.53,51.5,2398.5,2298.5,2485.5,74.62,27.88,68.25,32.41,49.74,33.05,19.54,1.5,0.5,376.5,43.295,2387.0,1763.5,623.5,20.5,55.5,797.5,538.5,259.0,6.0,22.5,392.0,298.5,65.0,1517.5,521574.0,56.24,35.94,19.5,57.36,45.49,4.97,66.0,2745.5,2564.5,2927.5,74.31,30.69,63.71,45.55,42.89,33.62,25.16,0.5,1.5
5.0,7.0,10.0,7.0,402.5,51.65,2674.5,2043.5,631.0,25.5,56.5,537.5,361.5,176.0,4.5,16.0,392.0,408.5,94.5,1564.0,563205.5,47.74,39.23,17.69,60.18,43.29,4.55,31.0,2497.0,2244.0,2734.0,75.6,31.04,68.31,32.81,50.26,32.53,18.61,1.5,1.0,355.5,44.75,2323.5,1647.5,676.0,19.0,57.5,310.5,115.0,195.5,1.5,16.5,202.5,272.0,37.5,1471.5,528060.0,58.94,40.86,14.85,55.5,39.75,7.79,34.0,2770.5,2781.0,2761.5,80.92,27.78,67.46,36.71,45.9,39.21,22.15,1.0,1.5
2.0,8.0,6.0,3.0,432.0,51.6,2558.0,1974.5,583.5,23.5,48.5,587.0,361.5,225.5,4.0,20.0,362.5,307.5,29.0,1598.5,519842.0,40.88,40.98,20.74,55.44,44.98,2.03,57.5,2714.5,2688.5,2741.0,80.64,33.29,62.56,42.72,46.64,33.74,26.98,2.0,1.0,347.5,45.04,1867.0,1227.5,639.5,15.5,50.0,314.5,159.5,155.0,2.5,12.5,267.0,326.5,90.5,1486.5,477585.5,52.64,36.9,17.03,55.94,42.29,4.74,68.0,2340.0,2264.5,2434.0,72.69,30.57,66.91,34.73,50.2,30.96,22.43,1.0,2.0
4.0,11.0,6.0,2.0,420.0,51.77,2355.5,1855.5,500.0,23.0,45.5,542.5,423.0,119.5,5.0,11.5,275.5,341.5,48.0,1576.0,510432.0,46.4,40.43,21.42,51.35,48.47,6.46,53.0,2571.5,2426.0,2622.0,80.48,28.28,66.49,35.99,51.72,34.42,24.38,0.5,1.5,370.0,44.725,2088.5,1623.5,465.0,20.0,41.0,468.0,314.5,153.5,3.5,13.0,291.0,340.0,38.0,1409.5,460259.5,59.81,35.52,11.24,60.38,39.83,6.06,51.0,2258.5,1983.0,2480.5,76.27,40.03,67.1,48.28,49.07,41.18,24.56,1.5,0.5
0.0,3.0,7.0,5.0,454.0,47.25,2036.5,1591.5,445.0,18.0,40.5,308.0,207.0,101.0,2.5,10.0,403.5,187.5,44.5,1587.0,408699.5,48.84,41.18,24.5,61.48,40.8,4.04,23.0,2545.0,2593.0,2427.0,73.92,30.68,65.35,39.34,46.8,35.01,21.99,0.5,0.0,409.0,44.66,1887.0,1429.0,458.0,16.5,40.5,304.5,194.0,110.5,2.5,10.0,182.0,185.5,55.5,1493.0,382612.0,49.83,42.67,11.83,63.16,39.97,6.71,38.0,2446.0,2443.5,2369.0,75.35,26.54,67.57,35.9,49.71,34.36,22.22,0.0,0.5
7.0,10.0,4.0,0.0,308.5,52.87,1859.0,1456.5,402.5,19.0,35.0,377.5,247.5,130.0,3.5,10.0,197.0,358.5,105.5,1214.5,399212.5,66.75,28.94,9.19,67.97,42.53,3.28,59.0,3851.0,3792.5,3905.5,89.66,16.05,79.59,25.2,70.09,18.42,16.08,1.0,0.5,340.0,46.28,2101.5,1512.5,589.0,20.5,51.5,259.5,151.5,108.0,2.0,9.5,375.0,547.0,49.0,1499.0,501898.5,48.73,42.75,11.35,77.9,44.51,4.2,22.0,2453.5,2176.0,2724.0,72.41,31.59,75.42,33.97,60.49,28.97,21.4,0.5,1.0
6.0,11.0,5.0,1.0,425.0,51.325,2516.0,2061.0,455.0,26.5,40.5,410.0,277.0,133.0,4.0,11.5,364.5,497.0,78.0,1609.5,484115.0,41.73,46.54,14.82,55.84,40.94,5.89,21.0,2546.0,2572.5,2594.0,72.66,27.64,68.3,33.43,50.34,36.05,20.88,1.0,1.0,341.5,52.735,1844.5,1289.5,555.0,17.0,49.0,453.0,296.5,156.5,3.5,14.5,286.0,386.0,58.0,1518.0,423881.5,61.95,41.43,17.44,63.21,37.01,5.36,32.0,2620.0,2407.5,2845.5,80.32,27.39,71.08,35.91,55.53,31.96,21.44,1.0,1.0
1.0,8.0,11.0,5.0,371.0,51.66,1870.0,1400.0,470.0,16.0,43.0,357.5,215.5,142.0,2.5,12.5,219.5,197.0,42.0,1520.0,435872.5,52.4,42.34,17.74,60.15,37.64,4.47,42.0,2376.0,2126.5,2448.0,74.61,27.07,69.79,31.74,54.09,30.08,18.67,1.0,0.5,452.5,50.825,2267.0,1762.0,505.0,21.5,45.5,459.0,241.5,217.5,3.5,19.5,247.5,384.5,110.5,1542.0,438772.5,47.61,40.28,18.67,57.56,45.04,5.11,62.5,2194.0,1958.5,2412.0,83.08,21.65,59.91,42.33,45.32,34.61,25.03,0.5,1.0
0.0,0.0,9.0,5.0,404.0,55.04,1681.5,1188.0,493.5,15.0,41.5,198.5,129.0,69.5,2.0,6.5,261.5,294.0,41.0,1543.5,367888.5,47.44,39.38,14.19,61.55,44.97,7.03,41.5,2348.0,2071.5,2518.5,70.18,36.63,78.27,23.21,58.19,35.8,10.55,1.5,0.5,388.0,51.835,1718.5,1228.5,490.0,15.0,44.0,402.5,248.5,154.0,3.0,13.5,167.0,289.0,51.0,1530.5,358327.0,44.3,48.98,10.76,66.62,38.53,5.28,65.5,2619.0,2655.5,2690.0,82.5,20.08,57.91,44.14,40.96,35.19,32.16,0.5,1.5
5.0,6.0,9.0,6.0,440.0,53.93,2891.5,2358.5,533.0,30.5,49.5,492.5,402.0,90.5,4.5,8.0,555.0,615.0,47.0,1554.0,555206.0,48.08,40.38,15.45,62.58,36.73,6.43,57.5,2559.5,2434.0,2688.5,74.22,27.46,70.19,32.89,53.14,30.42,18.05,2.0,2.5,353.0,40.925,2162.5,1280.5,882.0,15.5,74.0,324.0,79.5,244.5,1.0,22.5,273.0,277.5,22.0,1472.5,526092.5,54.66,36.66,11.66,61.07,38.22,4.76,57.5,2573.0,2373.5,2713.0,79.28,26.38,66.19,38.59,50.19,30.6,22.52,2.5,2.0
4.0,5.0,3.0,2.0,413.0,45.075,1049.0,856.0,193.0,9.5,18.5,224.5,200.0,24.5,2.0,2.5,155.5,88.0,0.0,1603.5,206265.5,48.52,38.47,18.92,65.23,45.3,6.79,25.5,2479.0,2816.5,2235.5,79.09,29.7,76.56,30.24,60.82,26.05,18.82,0.0,2.0,451.0,46.225,1132.5,881.0,251.5,10.5,22.5,289.5,193.5,96.0,2.0,8.5,160.0,174.0,12.0,1702.5,235024.0,39.4,43.99,25.05,57.04,44.99,5.82,20.0,2676.0,2732.0,2565.0,70.56,34.78,66.61,41.31,48.73,38.86,22.0,2.0,0.0
2.0,12.0,7.0,3.0,390.0,48.78,2244.5,1731.5,513.0,21.5,46.5,595.0,405.0,190.0,4.5,18.0,234.0,269.0,46.0,1581.0,518825.5,42.33,46.31,17.24,53.86,45.83,7.8,42.0,2323.5,2107.5,2523.0,73.2,27.32,54.98,46.31,41.19,31.97,28.6,0.0,0.5,442.5,50.235,2504.5,1753.5,751.0,21.0,65.5,417.5,222.0,195.5,3.0,17.0,401.0,380.5,77.0,1536.0,505337.0,48.06,39.12,16.87,54.5,43.86,7.9,45.0,2188.5,2075.0,2293.5,79.52,29.64,67.89,32.42,56.3,28.93,20.19,0.5,0.0
3.0,7.0,9.0,4.0,408.0,53.215,2375.0,1795.5,579.5,23.0,50.0,339.0,196.0,143.0,2.5,14.0,446.5,475.5,65.0,1577.0,527846.5,44.59,38.42,17.81,56.37,38.75,6.16,37.0,2619.5,2345.0,2893.0,71.84,34.33,64.65,37.67,47.62,35.89,22.23,0.5,0.5,449.5,48.41,2701.0,2093.5,607.5,24.0,53.5,637.0,497.0,140.0,6.0,13.0,422.5,259.5,62.0,1645.0,554337.0,40.09,41.38,25.58,55.02,50.33,3.53,57.0,2677.5,2527.0,2825.5,73.72,27.06,67.31,37.28,49.15,32.65,21.29,0.5,0.5
2.0,6.0,6.0,1.0,381.0,64.495,2234.5,1764.5,470.0,25.5,44.5,563.5,383.0,180.5,5.0,17.0,339.0,731.0,125.5,1540.0,490359.5,47.48,36.37,17.3,62.9,42.33,5.75,39.0,2184.5,2110.0,2349.0,76.27,30.73,62.78,40.87,45.0,36.22,25.85,0.5,0.0,368.0,50.615,2005.0,1426.0,579.0,17.5,51.5,527.5,353.5,174.0,4.5,15.5,355.0,345.5,106.5,1539.0,482158.5,53.12,37.66,24.57,56.49,40.34,7.26,50.5,2780.5,2426.5,2969.5,74.66,27.57,66.94,38.85,47.89,34.99,27.33,0.0,0.5
1.0,8.0,7.0,4.0,377.0,56.455,1771.0,1396.0,375.0,18.0,33.5,282.5,148.5,134.0,2.5,12.0,291.5,338.0,77.0,1489.5,388727.5,51.66,36.83,14.06,59.54,43.3,5.68,39.5,2268.5,2002.5,2377.5,75.47,27.72,64.22,40.98,47.48,33.51,25.73,0.5,2.5,422.0,49.825,2005.5,1573.5,432.0,19.5,37.5,236.0,142.5,93.5,2.0,9.0,266.0,360.5,57.0,1582.0,425689.5,46.01,43.13,19.04,56.49,43.03,4.23,33.0,2388.0,2241.0,2589.0,78.61,29.15,68.88,38.65,49.44,35.37,23.52,2.5,0.5
4.0,9.0,9.0,3.0,403.0,51.96,2584.0,2007.0,577.0,25.5,50.5,425.0,273.5,151.5,4.0,13.5,215.0,503.5,90.0,1523.0,514552.5,52.88,41.15,14.7,59.86,40.3,6.09,61.5,2596.0,2454.5,2720.0,83.15,25.84,73.69,32.68,55.35,34.15,16.02,1.0,0.5,408.0,47.445,2265.5,1678.5,587.0,20.0,52.5,314.5,153.0,161.5,2.0,15.5,348.0,332.0,50.5,1553.0,522654.5,46.51,41.82,19.11,59.17,42.67,6.12,52.0,2524.5,2406.5,2668.0,72.0,29.21,62.84,41.91,43.72,33.97,25.05,0.5,1.0
5.0,11.0,5.0,3.0,416.0,51.095,2550.0,2183.0,367.0,26.5,33.5,575.0,456.5,118.5,5.5,11.0,320.5,403.5,43.0,1479.0,501868.0,61.0,39.37,16.9,67.59,43.37,5.29,46.0,2460.0,2292.0,2730.0,73.72,33.26,60.37,41.51,47.94,30.87,28.03,0.0,0.0,220.5,45.885,1321.5,726.5,595.0,9.0,52.0,308.0,113.0,195.0,2.0,16.5,44.5,192.5,89.0,1209.0,384630.0,70.35,26.49,7.8,68.61,30.25,3.04,18.5,2820.0,2476.0,3031.5,86.53,22.46,75.38,32.04,66.22,32.87,16.53,0.0,0.0
4.0,7.0,10.0,7.0,402.5,49.72,2333.0,1763.0,570.0,21.0,50.5,502.0,345.0,157.0,4.0,14.0,271.0,314.5,56.0,1555.5,488691.0,52.07,38.03,20.22,54.43,42.63,4.81,47.5,2681.0,2384.0,2927.0,73.36,27.59,66.79,34.65,50.36,39.08,23.3,1.0,0.0,358.5,47.06999999999999,1984.0,1415.0,569.0,15.5,50.0,500.5,341.0,159.5,3.5,13.5,293.5,151.0,11.5,1476.0,453408.0,54.25,36.91,12.84,64.83,32.65,6.33,32.5,2496.0,2463.5,2606.5,78.56,24.1,69.14,31.52,51.37,32.59,17.36,0.0,1.0
0.0,2.0,8.0,6.0,375.5,53.385,1376.5,1050.5,326.0,13.5,26.5,385.5,233.0,152.5,2.5,10.5,189.5,310.5,20.5,1592.5,297830.5,47.27,43.31,16.75,58.3,41.22,6.34,17.0,2781.5,2616.0,2890.5,73.75,41.4,69.89,38.42,53.04,30.74,27.11,0.5,0.5,400.5,45.415,1370.0,1020.0,350.0,13.0,32.0,450.5,274.0,176.5,3.5,15.5,202.5,293.0,77.0,1564.5,293783.5,53.81,39.6,21.21,59.91,40.21,6.85,24.5,2260.0,2220.0,2249.0,83.92,24.65,57.77,42.66,43.59,28.36,30.2,0.5,0.5
4.0,7.0,10.0,3.0,440.5,54.705,3133.0,2517.0,616.0,30.5,55.0,587.5,423.0,164.5,5.0,14.0,497.0,474.0,78.5,1589.0,621573.5,45.77,40.36,20.73,57.28,47.42,6.09,53.5,2432.5,2239.5,2706.0,69.44,31.06,72.18,28.86,55.24,28.92,17.33,2.0,1.0,369.5,45.595,2652.0,1751.0,901.0,20.5,79.0,619.0,303.5,315.5,3.5,27.5,442.0,313.5,47.0,1614.5,628282.0,40.72,47.46,18.62,61.76,38.99,3.49,57.5,2604.0,2487.0,2676.0,77.17,23.96,57.9,46.82,41.56,33.98,31.42,1.0,2.0
4.0,14.0,8.0,3.0,418.5,48.22,2548.0,2040.0,508.0,24.0,44.5,709.0,525.0,184.0,6.0,16.0,422.5,363.5,74.5,1540.5,516543.0,46.07,43.6,20.37,54.93,43.49,5.59,43.0,2391.0,2226.5,2597.0,74.89,26.13,60.74,39.95,45.32,32.47,25.02,0.5,1.5,340.0,46.655,2019.0,1330.0,689.0,17.5,61.0,420.0,214.5,205.5,3.0,18.0,239.0,426.5,86.5,1435.5,482601.5,57.35,36.75,13.5,64.1,38.77,4.25,48.5,2490.5,2640.5,2386.5,74.52,26.81,64.91,35.77,48.56,32.16,20.54,1.5,0.5
