goals-a,shots-a,shots conceded-a,goals conceded-a,bpm-a,avg boost amount-a,amount collected-a,amount collected big pads-a,amount collected small pads-a,count collected big pads-a,count collected small pads-a,amount stolen-a,amount stolen big pads-a,amount stolen small pads-a,count stolen big pads-a,count stolen small pads-a,amount used while supersonic-a,amount overfill total-a,amount overfill stolen-a,avg speed-a,total distance-a,percentage slow speed-a,percentage boost speed-a,percentage supersonic speed-a,percentage on ground-a,percentage low in air-a,percentage high in air-a,count powerslide-a,avg distance to ball-a,avg distance to ball has possession-a,avg distance to ball no possession-a,percentage behind ball-a,percentage in front of ball-a,percentage defensive half-a,percentage offensive half-a,percentage defensive third-a,percentage neutral third-a,percentage offensive third-a,demos inflicted-a,demos taken-a,bpm-b,avg boost amount-b,amount collected-b,amount collected big pads-b,amount collected small pads-b,count collected big pads-b,count collected small pads-b,amount stolen-b,amount stolen big pads-b,amount stolen small pads-b,count stolen big pads-b,count stolen small pads-b,amount used while supersonic-b,amount overfill total-b,amount overfill stolen-b,avg speed-b,total distance-b,percentage slow speed-b,percentage boost speed-b,percentage supersonic speed-b,percentage on ground-b,percentage low in air-b,percentage high in air-b,count powerslide-b,avg distance to ball-b,avg distance to ball has possession-b,avg distance to ball no possession-b,percentage behind ball-b,percentage in front of ball-b,percentage defensive half-b,percentage offensive half-b,percentage defensive third-b,percentage neutral third-b,percentage offensive third-b,demos inflicted-b,demos taken-b
1.0,5.0,7.0,0.0,389.0,55.45,2800.5,2021.0,779.5,28.0,69.5,560.5,319.0,241.5,3.5,21.5,499.0,610.0,22.5,1513.5,609453.0,55.01,46.15,19.5,61.62,38.88,3.65,53.5,2650.5,2348.0,2885.0,77.03,29.32,70.95,30.86,53.97,31.02,17.89,0.5,2.5,431.0,51.175,3002.0,2346.5,655.5,28.5,54.5,738.0,434.5,303.5,4.5,22.0,552.0,493.0,16.0,1529.5,625745.5,45.11,42.61,14.65,55.74,38.78,7.81,64.0,2598.0,2415.5,2810.5,73.83,34.06,58.0,46.48,42.85,34.92,27.78,2.5,0.5
5.0,6.0,9.0,4.0,356.5,51.585,1872.0,1444.5,427.5,17.5,37.5,453.5,326.5,127.0,3.5,11.0,378.0,285.0,22.5,1501.0,443478.0,58.62,38.82,21.21,67.56,37.66,6.64,31.5,2834.0,2654.5,3010.5,72.86,30.26,67.38,33.92,51.52,30.16,19.19,0.5,0.0,357.5,43.785,1859.0,1335.5,523.5,15.5,45.5,365.5,208.0,157.5,2.5,13.5,180.5,220.5,41.0,1519.5,419500.0,56.05,34.74,20.23,62.65,42.44,4.28,42.0,2490.0,2282.5,2664.5,71.62,28.51,61.76,40.02,48.41,32.51,25.34,0.0,0.5
3.0,7.0,8.0,2.0,359.5,49.535,2021.5,1520.0,501.5,19.0,43.0,358.5,229.0,129.5,3.0,11.5,228.0,350.0,64.0,1497.5,487580.0,53.36,39.54,16.1,60.78,42.29,3.1,48.0,2560.0,2503.5,2658.0,80.79,26.45,71.16,41.76,53.77,31.07,26.24,0.5,1.0,420.0,49.255,2338.0,1816.0,522.0,22.0,46.5,479.5,375.0,104.5,4.5,9.5,430.0,343.5,75.0,1521.0,495271.5,46.42,44.21,12.12,63.69,39.26,4.79,40.0,2379.0,2174.0,2551.0,72.31,28.09,68.9,31.32,52.59,37.16,20.54,1.0,0.5
1.0,3.0,10.0,5.0,397.0,48.475,2307.5,1720.0,587.5,21.5,50.5,308.0,177.5,130.5,2.0,11.5,307.5,277.5,21.5,1465.0,471096.5,52.76,44.69,13.87,59.1,39.76,4.52,44.0,2796.0,2586.5,2922.0,67.89,33.88,73.03,27.16,59.26,31.89,14.94,1.5,3.5,489.5,46.185,2787.5,2160.0,627.5,25.0,56.5,725.0,477.5,247.5,5.0,23.0,462.5,298.5,23.5,1594.5,520681.0,39.38,48.65,19.65,60.47,40.46,2.34,84.5,2635.5,2438.0,2896.0,78.0,26.15,56.17,45.2,39.82,36.66,29.02,3.5,1.5
5.0,8.0,6.0,4.0,342.0,51.27,2031.5,1477.5,554.0,18.5,46.0,335.0,162.0,173.0,2.0,11.5,275.0,356.0,41.0,1376.5,467765.0,65.01,32.11,12.36,65.83,42.37,4.69,48.0,2656.5,2485.5,2849.0,82.28,25.26,72.0,30.75,55.33,35.35,17.11,1.5,2.0,395.5,52.400000000000006,2405.0,1795.5,609.5,21.5,53.5,541.0,321.5,219.5,3.5,19.5,327.0,366.5,34.5,1444.0,493020.5,55.49,35.44,13.15,61.59,37.22,4.8,29.5,2697.5,2592.0,2796.5,75.02,25.7,65.38,37.37,46.91,33.42,20.82,2.0,1.5
4.0,7.0,2.0,1.0,358.0,52.94,1017.5,817.5,200.0,9.5,19.0,228.0,150.0,78.0,1.5,7.0,59.0,57.0,0.0,1511.5,219931.0,55.28,38.05,16.95,69.81,48.94,4.8,19.5,2848.5,2686.0,3075.5,88.68,27.12,67.53,41.6,47.7,42.06,22.52,0.0,0.0,350.0,46.125,951.0,757.5,193.5,9.0,16.5,183.5,136.0,47.5,1.5,4.0,106.0,142.0,14.0,1515.0,220705.0,58.77,36.77,17.98,57.61,37.97,5.41,16.5,2617.0,2347.5,2835.0,72.1,36.9,70.71,30.03,55.55,36.69,14.79,0.0,0.0
2.0,9.0,10.0,3.0,392.5,49.260000000000005,2267.5,1708.5,559.0,20.5,52.0,307.5,138.0,169.5,1.5,16.0,249.5,244.5,16.0,1489.5,491738.0,58.86,38.18,23.24,67.88,46.91,4.49,43.5,2822.5,2701.5,2918.0,72.49,30.04,63.93,37.72,45.28,36.87,22.0,0.0,0.0,382.5,50.42,2153.0,1517.5,635.5,18.5,52.0,545.5,338.0,207.5,4.5,15.0,221.0,347.0,115.0,1416.0,465852.0,62.28,43.76,9.91,63.09,33.43,4.13,36.0,2335.0,2300.0,2380.5,79.18,23.45,66.53,38.71,49.34,32.09,23.62,0.0,0.0
7.0,10.0,9.0,3.0,377.5,51.85,2311.5,1813.0,498.5,22.0,45.5,371.0,232.0,139.0,2.5,12.5,287.5,274.5,21.5,1451.5,492824.5,62.65,38.91,18.92,63.22,42.35,4.47,41.5,2603.5,2554.5,2644.0,72.69,29.38,67.2,35.75,51.81,32.37,20.85,4.5,0.5,423.0,48.965,2615.5,2116.0,499.5,28.0,42.5,548.5,385.5,163.0,5.0,14.0,544.5,642.5,113.5,1598.5,522178.0,44.96,43.23,17.9,66.8,35.87,4.1,37.0,3092.0,2976.0,3117.5,70.5,30.54,69.35,38.12,54.87,31.29,22.37,0.5,4.5
2.0,7.0,3.0,0.0,359.0,49.95,1949.0,1385.0,564.0,16.0,46.0,335.5,165.0,170.5,2.0,11.5,240.5,223.0,35.5,1432.5,447455.5,53.9,39.41,15.89,65.29,44.39,3.13,54.5,2311.5,2352.0,2224.0,72.91,30.68,70.92,35.52,53.92,29.04,25.52,1.0,1.0,345.5,51.8,1856.0,1408.5,447.5,17.5,42.5,411.0,253.5,157.5,3.5,15.5,339.5,355.0,102.5,1468.5,457816.0,47.06,46.28,11.56,61.22,39.77,2.1,22.5,2654.5,2596.5,2701.5,71.09,30.09,59.42,43.84,42.73,35.64,27.67,1.0,1.0
1.0,7.0,8.0,2.0,421.0,53.925,2212.0,1707.0,505.0,22.5,46.5,505.5,325.5,180.0,3.5,16.0,333.0,376.5,21.0,1496.0,461845.0,54.44,42.46,18.88,63.16,42.81,4.71,38.5,2612.0,2563.5,2682.0,70.14,36.1,61.38,41.26,47.75,35.07,24.19,2.0,2.5,282.5,56.185,1594.5,977.0,617.5,14.0,54.0,244.5,71.5,173.0,1.0,15.0,340.0,404.0,33.5,1445.0,455160.5,59.46,43.07,11.23,67.16,33.63,3.69,37.0,2727.0,2337.5,2981.0,78.94,23.9,71.1,31.46,52.73,30.54,18.59,2.5,2.0
4.0,8.0,7.0,5.0,346.5,51.575,2358.0,1881.5,476.5,22.5,41.5,389.5,273.0,116.5,3.0,10.0,300.5,292.5,15.5,1462.5,513557.0,60.94,38.69,16.94,66.49,45.37,2.43,68.5,2524.5,2484.0,2570.5,74.91,32.1,69.92,30.85,53.9,30.18,18.25,0.5,0.5,415.5,50.29,2698.0,2194.0,504.0,24.5,47.0,512.5,326.5,186.0,3.5,17.0,244.0,229.0,28.5,1501.5,526886.0,47.33,44.77,11.63,64.23,41.47,4.63,71.0,2665.0,2583.5,2750.5,75.51,27.3,62.37,39.67,46.34,35.0,21.68,0.5,0.5
5.0,10.0,6.0,2.0,395.0,51.1,2329.5,1852.5,477.0,22.5,42.5,553.5,406.0,147.5,5.0,12.5,313.5,354.0,46.5,1542.0,528143.5,48.7,42.83,17.55,58.55,42.27,5.88,47.0,2585.0,2398.0,2797.5,76.71,36.15,61.01,43.44,48.16,33.26,25.98,3.0,0.0,413.5,44.615,2538.0,2017.5,520.5,22.5,40.5,525.5,363.0,162.5,4.0,14.0,288.0,233.5,36.0,1508.0,502624.0,49.42,42.54,13.37,59.64,38.01,4.97,16.5,2608.5,2316.0,2865.5,73.46,30.43,64.24,37.22,48.33,33.64,22.78,0.0,3.0
2.0,7.0,7.0,4.0,369.0,51.635000000000005,2285.0,1714.5,570.5,21.5,44.5,524.5,389.5,135.0,5.0,11.5,291.5,380.5,84.5,1536.5,519860.0,58.17,41.82,23.16,58.32,48.22,6.2,33.5,2558.0,2523.0,2608.5,71.22,33.84,66.81,37.66,51.73,28.72,26.57,2.0,0.0,441.5,55.175,2603.5,1856.0,747.5,25.0,66.0,569.5,352.5,217.0,4.0,19.0,419.5,658.0,52.0,1554.5,515748.5,49.36,41.07,17.54,59.49,38.65,6.63,75.5,2277.0,1912.5,2554.0,77.43,25.43,63.19,39.6,47.27,33.78,24.17,0.0,2.0
1.0,4.0,9.0,2.0,396.0,56.325,2191.0,1630.5,560.5,22.0,50.0,606.5,435.0,171.5,6.0,15.0,325.0,446.0,121.5,1501.0,478746.0,55.74,38.73,22.92,64.87,41.09,4.94,47.0,2577.5,2410.0,2733.0,72.38,32.87,63.24,37.53,47.74,28.25,27.19,0.5,0.5,302.5,52.895,1655.0,1100.5,554.5,14.5,48.5,268.5,71.0,197.5,1.0,17.0,123.5,314.0,29.5,1407.0,447813.0,55.14,38.38,9.08,66.51,33.9,5.37,26.0,2695.0,2444.5,2895.0,77.51,27.24,64.52,38.66,48.55,31.92,26.18,0.5,0.5
1.0,3.0,8.0,3.0,405.5,53.25,2374.5,1900.0,474.5,23.0,40.5,439.0,302.5,136.5,3.5,11.5,246.5,342.5,46.5,1505.0,483209.5,58.37,41.07,21.98,61.91,46.01,7.11,47.0,2764.0,2507.0,2968.0,71.94,30.51,73.41,27.91,59.85,28.38,17.72,0.5,0.5,413.5,50.64,2321.0,1726.0,595.0,22.0,53.5,766.5,494.5,272.0,6.0,23.5,143.0,500.0,108.5,1480.0,475406.0,51.3,39.49,13.53,60.02,41.74,5.87,49.5,2402.0,2183.0,2646.5,79.8,30.71,51.03,50.46,34.46,35.72,30.83,0.5,0.5
1.0,5.0,9.0,5.0,374.0,45.625,1441.0,1068.0,373.0,12.5,30.5,344.5,263.0,81.5,3.0,7.0,233.0,177.0,36.5,1409.0,324064.0,61.04,35.41,13.52,66.2,43.09,5.68,36.0,2354.5,2107.0,2463.0,70.24,31.29,71.15,41.61,51.33,32.46,30.26,1.0,0.5,354.5,51.235,1509.5,1160.0,349.5,13.0,31.5,356.0,268.0,88.0,3.0,8.0,362.5,146.0,31.0,1378.0,315324.5,62.97,31.03,12.77,70.79,38.23,1.91,34.5,2473.0,2642.5,2285.5,79.13,26.33,68.83,37.15,56.51,31.35,21.5,0.5,1.0
4.0,8.0,7.0,0.0,399.5,50.09,2025.5,1611.5,414.0,19.5,37.5,326.5,164.0,162.5,2.0,14.0,330.0,307.5,35.5,1514.0,444786.5,55.31,41.8,22.55,63.35,43.23,8.2,34.5,2672.5,2560.5,2751.0,72.51,29.56,60.71,40.4,44.92,31.98,25.96,0.5,0.5,380.0,56.86,1941.5,1509.0,432.5,19.0,37.5,324.5,180.0,144.5,3.0,12.5,200.0,376.5,121.0,1554.5,455904.0,44.46,45.57,15.22,57.69,39.33,7.43,73.0,2382.5,2100.5,2675.5,68.81,32.47,65.19,43.6,48.29,32.67,26.53,0.5,0.5
2.0,10.0,8.0,4.0,375.0,51.015,2180.5,1747.0,433.5,21.5,34.0,608.5,400.0,208.5,4.5,14.5,258.0,344.5,11.0,1465.5,486459.0,62.65,40.43,19.31,67.58,42.47,5.28,42.0,2383.0,2310.0,2462.5,70.5,32.47,60.71,41.06,45.18,39.52,27.6,0.5,0.5,308.5,49.185,1775.0,1363.5,411.5,15.5,35.5,402.5,300.0,102.5,3.5,9.0,286.0,187.0,50.0,1407.0,467822.0,61.1,34.36,11.39,62.85,37.83,4.95,43.5,2427.0,2197.5,2619.5,78.12,26.43,65.52,35.21,50.77,32.05,19.42,0.5,0.5
3.0,8.0,8.0,5.0,378.5,49.225,2301.0,1762.0,539.0,20.0,48.0,475.0,347.0,128.0,4.0,11.0,306.0,197.5,55.5,1490.5,511212.0,53.62,39.58,15.92,65.78,36.59,2.83,42.5,2500.0,2392.0,2580.5,71.32,31.76,64.79,35.65,47.77,32.02,22.06,1.0,0.5,424.5,52.89,2653.5,2059.5,594.0,26.0,49.5,565.5,386.0,179.5,5.0,15.5,340.0,568.5,117.0,1597.5,541795.5,42.43,45.34,19.91,63.27,41.63,4.27,46.5,3060.5,2981.0,3137.0,76.13,25.8,67.73,37.46,50.91,33.45,23.02,0.5,1.0
3.0,7.0,8.0,1.0,354.5,49.25,1988.0,1532.0,456.0,19.0,41.5,301.5,173.5,128.0,2.5,12.5,231.0,316.5,78.0,1477.5,478644.5,54.25,41.27,18.0,64.87,38.5,2.85,45.5,2412.0,2327.5,2500.5,77.58,27.59,68.04,36.0,51.88,30.09,21.47,1.0,1.0,430.5,51.13,2422.5,1966.0,456.5,23.0,42.5,586.5,426.5,160.0,5.5,14.0,269.5,312.0,78.5,1532.0,494158.0,48.09,42.59,17.97,55.06,43.04,6.44,72.5,2613.5,2340.0,2855.0,76.53,31.56,59.71,41.46,43.08,32.07,27.63,1.0,1.0
3.0,9.0,5.0,2.0,430.0,53.94,2390.5,1871.5,519.0,23.0,46.5,602.0,387.5,214.5,5.0,19.0,393.0,326.0,74.5,1521.0,497058.0,54.55,42.62,19.52,66.1,42.12,4.08,39.5,2705.5,2498.0,2918.0,76.13,27.72,63.43,44.29,40.92,39.52,27.57,3.0,0.5,360.5,52.0,1941.0,1330.5,610.5,17.0,54.0,363.5,191.5,172.0,3.0,15.0,288.5,376.5,107.5,1482.5,471280.0,54.4,40.16,12.95,66.3,39.98,4.77,55.5,2433.5,2364.5,2484.5,74.4,29.32,70.35,32.14,53.55,30.78,18.49,0.5,3.0
2.0,10.0,12.0,3.0,396.0,51.735,2372.5,1862.0,510.5,25.0,46.0,602.5,458.0,144.5,5.5,13.0,307.0,492.5,74.5,1441.5,499722.5,61.18,36.73,19.27,63.2,45.34,6.05,49.5,2562.0,2305.0,2797.5,71.01,32.92,65.01,40.5,46.76,30.49,25.36,1.5,0.5,405.5,51.185,2533.5,1784.5,749.0,22.5,65.0,486.0,255.5,230.5,3.0,19.5,222.5,489.0,43.5,1554.0,537150.0,47.67,46.83,14.84,57.43,41.08,4.14,46.0,2473.0,2342.0,2569.0,79.36,28.19,65.17,39.73,51.89,32.96,22.41,0.5,1.5
3.0,5.0,9.0,6.0,400.0,46.11,2031.0,1536.0,495.0,17.5,44.5,322.0,150.0,172.0,1.5,15.0,287.0,189.5,4.5,1460.5,411682.0,54.11,37.83,17.83,63.0,39.5,4.81,39.5,2543.5,2490.0,2603.5,73.05,39.8,69.26,34.7,56.85,31.59,19.13,1.5,0.0,388.0,55.675,2054.0,1548.5,505.5,20.0,47.0,546.5,364.0,182.5,4.0,16.5,408.0,487.5,41.5,1548.5,429364.5,51.01,41.3,17.29,58.88,37.51,6.46,38.0,2415.0,2229.0,2655.0,80.9,27.73,59.3,44.5,47.61,29.33,27.81,0.0,1.5
3.0,6.0,12.0,4.0,342.0,50.695,2090.5,1518.5,572.0,18.0,51.0,271.5,148.0,123.5,1.5,11.5,255.5,213.0,4.0,1385.5,475132.0,60.34,35.89,13.63,63.67,40.76,4.48,47.5,2561.5,2470.0,2673.0,79.44,23.33,74.02,28.46,55.47,37.89,13.69,0.5,1.0,368.5,51.71,2339.0,1792.0,547.0,24.0,48.5,643.5,443.0,200.5,7.0,17.0,433.5,536.0,171.5,1472.0,505957.0,52.77,40.09,11.07,62.53,36.28,4.7,59.5,2600.5,2494.5,2661.5,79.46,30.43,61.49,41.11,46.68,31.97,25.87,1.0,0.5
5.0,8.0,11.0,4.0,393.0,50.15,2673.5,2074.0,599.5,25.5,54.0,530.5,336.0,194.5,4.0,18.0,315.0,413.0,24.0,1521.0,585547.0,52.58,42.58,19.09,58.79,42.6,4.66,46.0,2838.5,2572.0,3119.0,73.78,32.87,60.77,39.26,44.42,38.65,24.06,0.5,0.5,411.5,47.650000000000006,2798.0,2035.0,763.0,25.0,69.5,497.5,278.0,219.5,3.5,19.5,491.5,481.0,76.0,1529.0,589223.5,48.19,42.98,13.82,63.35,37.22,5.84,47.0,2461.0,2400.5,2533.0,76.83,30.99,70.84,34.52,54.68,30.03,20.76,0.5,0.5
2.0,7.0,10.0,5.0,346.0,53.355,1952.5,1467.5,485.0,18.5,43.0,415.5,263.5,152.0,4.0,14.0,240.0,355.5,144.5,1479.0,462193.5,58.75,39.08,17.64,64.26,40.13,4.06,43.5,2376.5,2081.0,2595.0,74.21,26.25,70.24,33.45,50.29,33.47,19.68,0.0,0.5,406.0,52.34,2194.5,1698.5,496.0,21.0,46.0,431.0,283.0,148.0,3.0,13.5,328.5,423.5,19.0,1476.5,464438.0,53.06,38.52,16.65,64.52,36.41,6.65,32.0,2406.5,2385.5,2456.5,79.86,22.98,64.89,39.6,49.22,33.08,23.24,0.5,0.0
6.0,9.0,6.0,3.0,362.5,51.37,1844.0,1453.5,390.5,17.0,37.0,257.5,155.0,102.5,2.0,10.5,329.5,200.5,25.5,1451.0,419634.5,61.91,34.02,19.56,70.56,39.07,5.46,36.5,2707.0,2689.5,2756.5,80.13,26.01,65.11,36.9,47.72,35.2,21.05,0.5,0.0,386.0,49.47,2140.0,1698.5,441.5,21.0,38.5,431.0,276.0,155.0,3.5,13.5,421.5,409.0,73.0,1485.0,426862.0,57.67,42.74,14.34,64.73,36.52,3.03,55.0,2661.5,2557.0,2741.0,73.91,31.62,70.3,35.4,57.09,36.75,18.87,0.0,0.5
1.0,3.0,8.0,4.0,390.5,53.92,2054.0,1563.0,491.0,20.5,43.5,326.5,162.0,164.5,2.5,14.5,307.5,293.5,55.0,1486.5,457324.0,54.29,40.67,18.21,63.58,41.52,4.37,42.5,2681.5,2659.5,2641.0,71.3,35.07,61.74,39.1,48.7,38.47,26.36,0.5,0.0,415.0,51.07,2301.0,1773.5,527.5,21.5,48.5,359.0,186.5,172.5,2.5,16.0,236.5,390.5,64.0,1476.0,451531.5,51.41,42.49,13.07,63.73,33.0,7.28,45.0,2467.0,2280.0,2615.5,79.63,25.65,66.94,35.26,49.07,34.04,18.47,0.0,0.5
4.0,11.0,5.0,2.0,401.0,55.72,2409.0,1957.0,452.0,23.0,41.0,693.0,542.0,151.0,6.5,13.5,343.0,333.0,100.0,1496.0,491387.5,57.98,41.92,17.46,67.71,40.31,4.84,43.0,2664.0,2583.5,2755.5,82.21,27.51,53.55,48.27,35.25,39.92,31.15,1.0,0.5,389.0,49.045,2027.5,1464.5,563.0,18.0,50.0,238.5,126.5,112.0,2.0,10.5,266.5,345.0,79.5,1535.5,457334.5,55.56,46.64,16.34,61.73,40.6,5.53,52.0,2292.5,1933.5,2575.0,72.84,35.87,76.56,28.97,58.42,34.99,12.41,0.5,1.0
1.0,6.0,6.0,2.0,394.5,55.865,2222.0,1738.0,484.0,23.5,43.5,445.0,218.5,226.5,4.0,19.5,284.5,536.0,152.5,1490.0,474555.5,56.09,42.72,17.75,59.79,37.38,5.06,41.5,2541.5,2371.0,2717.5,76.76,35.33,54.3,47.15,40.66,33.64,28.35,1.0,0.0,366.5,54.14,2013.0,1440.5,572.5,17.0,47.0,450.0,287.0,163.0,3.5,14.5,220.5,235.0,68.0,1405.5,442762.0,54.77,36.03,12.59,62.32,40.22,5.4,32.0,2387.5,2203.0,2562.5,76.22,29.35,67.56,32.46,54.4,26.22,20.5,0.0,1.0
5.0,6.0,6.0,2.0,361.5,52.79,2030.5,1608.5,422.0,20.0,39.5,438.5,294.0,144.5,4.0,13.0,223.0,294.0,50.5,1492.5,457541.0,57.0,38.25,19.77,66.33,43.89,5.61,40.0,2955.5,2691.0,3234.0,83.32,31.47,66.66,41.34,51.73,37.05,23.1,0.5,1.0,434.0,52.545,2474.0,2031.5,442.5,25.0,39.5,591.5,445.0,146.5,5.0,13.0,255.5,481.5,62.5,1536.5,470711.0,51.47,40.23,18.72,59.65,43.2,4.54,71.5,2442.0,2262.0,2590.0,69.06,32.94,65.34,39.12,50.11,31.16,23.28,1.0,0.5
4.0,6.0,9.0,3.0,359.0,52.245000000000005,2604.5,1894.5,710.0,25.5,63.0,367.5,225.0,142.5,3.0,13.5,315.5,558.5,84.5,1447.0,591339.0,59.5,37.46,17.82,66.03,37.76,6.16,61.0,2644.0,2537.0,2722.5,76.98,32.4,74.15,28.57,61.55,30.76,14.76,0.0,1.0,401.5,48.71,2832.5,2194.0,638.5,26.5,56.5,829.5,543.0,286.5,7.5,27.0,337.5,419.5,162.0,1665.0,689314.0,37.86,50.48,18.98,57.22,45.47,3.43,38.0,2465.0,2224.0,2734.0,74.71,26.94,53.39,47.57,39.06,35.43,30.96,1.0,0.0
3.0,8.0,8.0,4.0,377.0,52.025,2806.5,2130.5,676.0,27.0,59.0,688.5,428.5,260.0,5.0,22.0,340.0,480.5,71.0,1501.0,601498.5,56.47,38.99,19.38,67.53,43.59,5.31,54.5,2887.0,2756.0,2968.0,74.78,27.76,62.38,46.57,41.33,39.08,29.37,1.5,0.5,320.0,51.2,2346.0,1726.5,619.5,20.5,55.5,333.5,195.5,138.0,2.0,11.5,235.5,342.0,4.0,1320.5,523946.0,69.63,31.34,11.5,66.92,38.39,4.43,64.5,2209.0,2144.0,2251.0,78.36,26.63,76.67,29.35,59.35,33.22,13.59,0.5,1.5
5.0,10.0,4.0,0.0,366.5,55.7,2241.5,1712.0,529.5,22.5,49.0,474.0,311.5,162.5,5.0,15.0,286.0,360.5,45.0,1535.0,503606.5,50.82,42.08,22.77,61.0,45.35,3.77,50.0,2771.0,2710.5,2785.5,79.74,24.1,64.02,41.39,45.44,34.77,27.29,1.0,0.5,423.0,50.33,2423.5,2006.5,417.0,25.0,36.5,312.5,221.0,91.5,2.5,8.0,235.0,497.0,27.0,1537.5,502791.5,44.84,45.58,11.86,59.31,38.3,4.63,58.5,2655.5,2288.5,2986.5,65.55,41.74,68.15,37.33,50.8,35.62,21.06,0.5,1.0
1.0,7.0,9.0,3.0,472.0,50.015,2692.5,2013.5,679.0,24.0,59.0,949.5,713.5,236.0,8.0,20.5,522.0,366.5,73.5,1622.5,527196.5,39.93,42.87,22.76,55.13,40.3,5.05,50.5,2317.0,2004.5,2647.5,71.2,33.8,55.53,46.92,43.04,33.51,31.78,0.0,0.0,355.0,49.23,1999.5,1313.0,686.5,15.5,58.0,465.0,311.5,153.5,4.0,14.0,335.5,240.5,87.5,1484.0,481949.5,49.14,44.17,16.2,59.27,39.23,5.04,68.5,2413.0,2273.5,2534.0,78.57,34.13,65.96,39.51,48.69,35.74,25.46,0.0,0.0
2.0,3.0,0.0,0.0,376.5,56.81,764.5,580.0,184.5,7.0,16.5,75.5,0.0,75.5,0.0,6.5,84.0,124.5,0.0,1453.0,160082.5,56.54,37.84,16.61,60.69,34.71,6.58,9.5,2150.0,2137.0,1964.5,71.08,40.92,66.24,40.78,49.42,33.15,22.88,0.5,0.0,447.5,47.015,600.0,455.0,145.0,5.0,12.5,68.5,0.0,68.5,0.0,6.0,108.5,45.5,0.0,1541.5,124220.5,49.44,37.69,21.24,68.61,47.56,6.0,13.0,2212.0,1857.5,2358.5,75.65,36.94,61.2,41.0,49.39,46.2,25.11,0.0,0.5
0.0,0.0,8.0,3.0,362.5,55.85,1044.0,761.0,283.0,10.0,26.5,162.0,112.0,50.0,1.5,5.0,141.5,220.5,22.5,1484.0,237743.0,52.41,48.91,15.07,58.52,43.37,4.86,23.5,2624.5,2071.5,2668.0,71.33,39.76,81.35,27.49,59.11,32.18,12.5,0.5,0.5,401.0,55.455,1106.0,824.5,281.5,11.0,26.5,193.0,122.5,70.5,2.0,6.5,107.5,269.0,80.5,1606.0,257268.5,39.84,45.72,15.34,62.36,42.09,10.7,19.5,2513.5,2584.5,2354.5,85.05,18.97,56.46,48.63,35.79,32.08,32.92,0.5,0.5
1.0,7.0,4.0,2.0,377.5,52.755,2189.5,1666.5,523.0,22.0,48.5,587.0,407.5,179.5,5.5,16.5,335.5,415.5,91.5,1498.0,481183.0,56.03,42.6,19.64,65.31,36.02,3.06,49.5,2364.5,2252.5,2466.5,68.64,34.2,60.19,41.08,42.64,34.18,26.09,3.0,1.0,340.5,60.605,2071.0,1577.0,494.0,21.5,45.5,432.0,302.5,129.5,4.0,12.5,347.0,615.0,112.0,1440.5,454317.0,65.67,42.8,17.2,71.26,43.05,1.93,36.0,2673.0,2489.0,2864.0,81.41,26.85,68.5,31.77,54.2,30.59,17.8,1.0,3.0
3.0,7.0,9.0,4.0,359.5,49.23,2227.0,1745.0,482.0,20.5,43.0,350.0,215.5,134.5,2.5,12.0,175.5,303.0,20.0,1405.5,484497.0,62.45,37.95,13.57,66.25,37.56,7.59,52.5,2502.5,2372.0,2635.0,70.27,32.25,71.37,28.67,53.84,34.45,16.1,2.0,1.5,424.5,46.945,2496.5,1960.0,536.5,23.5,48.5,589.0,425.0,164.0,5.5,15.0,287.5,390.5,124.5,1512.0,517124.5,49.91,39.32,15.47,55.58,41.31,4.64,43.5,2752.5,2479.5,3011.5,79.27,24.91,64.39,45.46,48.36,35.13,27.53,1.5,2.0
6.0,7.0,6.0,2.0,373.5,49.605,1953.0,1461.0,492.0,17.5,40.5,449.0,249.0,200.0,3.0,13.5,394.0,288.5,52.5,1453.0,436467.0,62.62,40.53,18.67,67.06,37.83,5.36,45.5,2438.0,2435.0,2419.0,79.78,23.31,66.11,37.1,47.91,33.65,24.68,1.0,0.0,357.5,48.105,1949.5,1601.5,348.0,18.0,29.5,291.0,194.5,96.5,2.0,8.0,336.5,198.0,5.0,1441.0,428687.5,57.94,38.36,12.13,71.12,48.3,5.29,21.5,2431.5,2010.5,2741.5,68.48,32.13,66.94,37.22,49.23,31.99,21.62,0.0,1.0
4.0,11.0,7.0,2.0,368.5,52.995000000000005,2175.0,1664.0,511.0,20.0,47.5,447.5,243.5,204.0,2.5,18.0,238.5,306.0,1.5,1435.5,479884.0,60.75,32.91,16.65,69.89,41.31,6.2,40.5,2629.0,2495.5,2855.0,73.85,28.91,64.93,35.73,50.73,28.59,23.42,1.0,0.5,411.5,46.34,2396.5,1827.0,569.5,21.5,46.0,704.0,440.5,263.5,4.5,19.5,436.0,333.5,14.5,1495.0,497407.5,55.48,42.8,15.68,64.0,40.91,5.19,40.5,2492.0,2325.5,2615.0,71.82,30.34,63.38,37.62,48.85,29.13,25.47,0.5,1.0
